"","season","offense_completion_percentage","defense_completion_percentage","points_scored","points_allowed","score_differential"
"494",2014,58.2887700534759,0.635578583765112,324,354,-30
"495",2014,62.2950819672131,0.581818181818182,348,348,0
"496",2014,56.0675883256528,0.611408199643494,253,452,-199
"497",2014,61.5625,0.586805555555556,388,373,15
"498",2014,57.0921985815602,0.616055846422338,325,343,-18
"499",2014,61.6352201257861,0.554294975688817,468,313,155
"500",2014,66.6666666666667,0.588946459412781,401,424,-23
"501",2014,60.2201257861635,0.569420035149385,380,400,-20
"502",2014,52.5641025641026,0.595854922279793,283,401,-118
"503",2014,58.8957055214724,0.5390625,474,400,74
"504",2014,64.3192488262911,0.608695652173913,436,368,68
"505",2014,57.8629032258065,0.576427255985267,394,254,140
"506",2014,54.1743970315399,0.554794520547945,306,340,-34
"507",2014,52.076124567474,0.648241206030151,277,410,-133
"508",2014,53.3928571428571,0.594178082191781,254,438,-184
"509",2014,60.1652892561984,0.620503597122302,301,438,-137
"510",2015,60.5488850771869,0.560457516339869,489,313,176
"511",2015,62.5954198473283,0.636833046471601,339,345,-6
"512",2015,61.1190817790531,0.598290598290598,328,401,-73
"513",2015,58.0708661417323,0.554313099041533,379,359,20
"514",2015,56.390977443609,0.564399421128799,500,308,192
"515",2015,59.7495527728086,0.58974358974359,335,397,-62
"516",2015,62.1973929236499,0.604956268221574,419,279,140
"517",2015,55.7894736842106,0.595194085027726,278,432,-154
"518",2015,59.6428571428571,0.613382899628253,275,374,-99
"519",2015,57.1428571428572,0.549520766773163,355,296,59
"520",2015,62.0384047267356,0.629370629370629,358,400,-42
"521",2015,55.8587479935794,0.541315345699831,368,323,45
"522",2015,54.5731707317073,0.544240400667779,339,313,26
"523",2015,54.1158536585366,0.571890145395799,333,408,-75
"524",2015,53.7878787878788,0.613207547169812,376,448,-72
"525",2015,59.2734225621415,0.532012195121951,405,287,118
"526",2015,55.7142857142857,0.627358490566038,280,330,-50
"527",2015,62.3413258110014,0.605166051660517,320,398,-78
"528",2015,58.28125,0.590643274853801,359,399,-40
"529",2015,57.6619273301738,0.610820244328098,310,389,-79
"530",2015,58.9178356713427,0.594370860927152,365,302,63
"531",2015,60.7518796992481,0.557959814528594,465,315,150
"532",2015,65.8082975679542,0.643598615916955,408,476,-68
"533",2015,60.4006163328197,0.640909090909091,420,442,-22
"534",2015,57.8274760383387,0.5359375,387,314,73
"535",2015,61.4567526555387,0.588938714499253,377,430,-53
"536",2015,61.9651347068146,0.597325408618128,423,319,104
"537",2015,62.1268656716418,0.567291311754685,423,277,146
"538",2015,55.421686746988,0.647668393782384,238,387,-149
"539",2015,55.417406749556,0.653979238754325,342,417,-75
"540",2015,56.6225165562914,0.588560885608856,299,423,-124
"541",2015,65.982905982906,0.585123966942149,388,379,9
"542",2016,55.6686046511628,0.577181208053691,418,362,56
"543",2016,64.7058823529412,0.610709117221418,540,406,134
"544",2016,61.9181946403385,0.607907742998353,343,321,22
"545",2016,55,0.55535390199637,399,378,21
"546",2016,50.9151414309484,0.616892911010558,369,402,-33
"547",2016,59.3162393162393,0.604240282685512,279,399,-120
"548",2016,60.4651162790698,0.5984,325,315,10
"549",2016,53.2283464566929,0.610915492957747,264,452,-188
"550",2016,63.600782778865,0.632440476190476,421,306,115
"551",2016,55.5737704918033,0.515151515151515,333,297,36
"552",2016,61.5873015873016,0.691507798960139,346,358,-12
"553",2016,61.5267175572519,0.604575163398693,432,388,44
"554",2016,56.6993464052288,0.575812274368231,279,328,-49
"555",2016,59.0111642743222,0.613636363636364,411,392,19
"556",2016,55.8245083207262,0.597920277296361,318,400,-82
"557",2016,63.0397236614853,0.558213716108453,389,311,78
"558",2016,53.4246575342465,0.616639477977162,224,394,-170
"559",2016,56.5640194489465,0.590909090909091,410,423,-13
"560",2016,61.3268608414239,0.577464788732394,416,385,31
"561",2016,62.4505928853755,0.587859424920128,363,380,-17
"562",2016,66.0287081339713,0.565587734241908,327,307,20
"563",2016,64.1114982578397,0.583201267828843,441,250,191
"564",2016,67.816091954023,0.61764705882353,469,454,15
"565",2016,60.8064516129032,0.558245083207262,310,284,26
"566",2016,53.1623931623932,0.606643356643357,275,409,-134
"567",2016,59.0979782270607,0.567291311754685,367,331,36
"568",2016,61.2540192926045,0.603803486529318,399,327,72
"569",2016,60.4269293924466,0.570689655172414,354,292,62
"570",2016,53.4450651769087,0.584392014519056,309,480,-171
"571",2016,57.3505654281099,0.589134125636672,354,369,-15
"572",2016,57.7067669172932,0.574814814814815,381,378,3
"573",2016,64.7058823529412,0.618210862619808,396,383,13
"574",2017,52.073732718894,0.568822553897181,295,361,-66
"575",2017,62.2504537205082,0.614601018675722,353,315,38
"576",2017,61.2141652613828,0.547697368421052,395,303,92
"577",2017,55.3639846743295,0.616666666666667,302,359,-57
"578",2017,54.6641791044776,0.587939698492462,363,327,36
"579",2017,56.8359375,0.59965034965035,264,320,-56
"580",2017,55.3734061930783,0.56,290,349,-59
"581",2017,50.0802568218299,0.644007155635063,234,410,-176
"582",2017,58.745247148289,0.619365609348915,354,332,22
"583",2017,53.5483870967742,0.561068702290076,289,382,-93
"584",2017,60.2254428341385,0.602965403624382,410,376,34
"585",2017,57.2357723577236,0.630434782608696,320,384,-64
"586",2017,51.7301038062284,0.601123595505618,338,436,-98
"587",2017,52.6802218114602,0.590405904059041,263,404,-141
"588",2017,56.936936936937,0.515151515151515,417,268,149
"589",2017,62.5862068965517,0.538971807628524,415,339,76
"590",2017,58.8235294117647,0.537313432835821,478,329,149
"591",2017,61,0.57719298245614,355,272,83
"592",2017,59.4178082191781,0.64349376114082,301,373,-72
"593",2017,58.7401574803149,0.60752688172043,281,393,-112
"594",2017,64.3243243243243,0.547297297297298,382,252,130
"595",2017,62.3397435897436,0.583465818759936,458,296,162
"596",2017,69.8010849909584,0.549248747913188,448,326,122
"597",2017,57.8294573643411,0.59114139693356,246,388,-142
"598",2017,58.3032490974729,0.55952380952381,298,382,-84
"599",2017,56.5505804311774,0.5671875,457,295,162
"600",2017,62.6427406199021,0.537070524412297,406,308,98
"601",2017,56.7612687813022,0.549915397631134,366,332,34
"602",2017,55.8641975308642,0.597222222222222,331,383,-52
"603",2017,58.5139318885449,0.650877192982456,335,382,-47
"604",2017,57.7358490566038,0.57032457496136,334,356,-22
"605",2017,59.7246127366609,0.534031413612565,342,388,-46
"606",2018,51.6423357664234,0.615107913669065,225,425,-200
"607",2018,64.4578313253012,0.6368,414,423,-9
"608",2018,56.8994889267462,0.541800643086817,389,287,102
"609",2018,49.9079189686925,0.589453860640301,269,374,-105
"610",2018,63.5294117647059,0.625886524822695,376,382,-6
"611",2018,62.6593806921676,0.563527653213752,421,283,138
"612",2018,57.0689655172414,0.630470016207455,368,455,-87
"613",2018,57.3051948051948,0.593655589123867,359,392,-33
"614",2018,61.0634648370497,0.633851468048359,339,324,15
"615",2018,59.0032154340836,0.596283783783784,329,349,-20
"616",2018,60.6796116504854,0.594843462246777,324,360,-36
"617",2018,56.5656565656566,0.587412587412588,376,400,-24
"618",2018,61.2788632326821,0.605345911949686,402,316,86
"619",2018,65.158371040724,0.667826086956522,433,344,89
"620",2018,55.668358714044,0.582089552238806,245,316,-71
"621",2018,63.2183908045977,0.586705202312139,565,421,144
"622",2018,61.1295681063123,0.603478260869565,527,384,143
"623",2018,62.9294755877034,0.598976109215017,428,329,99
"624",2018,63.4551495016612,0.604040404040404,290,467,-177
"625",2018,57.7075098814229,0.62037037037037,319,433,-114
"626",2018,65.5864197530864,0.567567567567567,360,341,19
"627",2018,63.6363636363636,0.584518167456556,436,325,111
"628",2018,70.4251386321627,0.615384615384616,504,353,151
"629",2018,60.2523659305994,0.616695059625213,369,412,-43
"630",2018,53.3928571428571,0.588141025641026,333,441,-108
"631",2018,66.2480376766091,0.620535714285714,367,348,19
"632",2018,64.1958041958042,0.583870967741935,428,360,68
"633",2018,59.447983014862,0.60374149659864,428,347,81
"634",2018,57.0689655172414,0.595155709342561,342,435,-93
"635",2018,60.9865470852018,0.677758318739054,396,464,-68
"636",2018,60.4123711340206,0.592267135325132,310,303,7
"637",2018,56.3405797101449,0.618803418803419,281,359,-78
"638",2019,58.8723051409619,0.65987460815047,361,442,-81
"639",2019,62.1109607577808,0.623445825932504,381,399,-18
"640",2019,61.8843683083512,0.543589743589744,531,282,249
"641",2019,54.2649727767695,0.580968280467446,314,259,55
"642",2019,55.2821997105644,0.580267558528428,340,470,-130
"643",2019,59.5505617977528,0.599337748344371,280,298,-18
"644",2019,54.0212443095599,0.584440227703985,279,420,-141
"645",2019,54.8275862068965,0.58029197080292,335,393,-58
"646",2019,62.4798711755234,0.60556464811784,434,321,113
"647",2019,57.2477064220183,0.604166666666667,282,316,-34
"648",2019,56.2091503267974,0.594383775351014,341,423,-82
"649",2019,58.3606557377049,0.557264957264957,376,313,63
"650",2019,60.9965635738832,0.609756097560976,378,385,-7
"651",2019,56.4338235294118,0.653399668325041,361,373,-12
"652",2019,57.0532915360502,0.578761061946903,300,397,-97
"653",2019,62.7906976744186,0.560509554140127,451,308,143
"654",2019,60.6106870229008,0.572368421052632,394,364,30
"655",2019,62.6391096979332,0.665314401622718,337,345,-8
"656",2019,66.6061705989111,0.603942652329749,313,419,-106
"657",2019,55.0445103857567,0.606701940035273,306,494,-188
"658",2019,64.1851106639839,0.604294478527607,407,303,104
"659",2019,58.1538461538462,0.520689655172414,420,225,195
"660",2019,69.4352159468438,0.567278287461774,458,341,117
"661",2019,57.4923547400611,0.624365482233503,341,451,-110
"662",2019,56.1739130434783,0.583601286173633,276,359,-83
"663",2019,60.0614439324117,0.565853658536585,385,354,31
"664",2019,57.9335793357933,0.551845342706502,289,303,-14
"665",2019,60.4609929078014,0.610845295055821,405,398,7
"666",2019,64.0232108317215,0.559859154929577,479,310,169
"667",2019,56.3421828908555,0.568245125348189,458,449,9
"668",2019,59.4,0.600311041990669,402,331,71
"669",2019,56.120527306968,0.633105802047782,266,435,-169
"670",2020,64.7157190635452,0.591572123176661,410,367,43
"671",2020,60.8047690014903,0.65284178187404,396,414,-18
"672",2020,58.9449541284404,0.598425196850394,468,303,165
"673",2020,65.7051282051282,0.601957585644372,501,375,126
"674",2020,63.6518771331058,0.65139116202946,350,402,-52
"675",2020,61.8461538461539,0.604490500863558,372,370,2
"676",2020,59.4249201277955,0.609318996415771,311,424,-113
"677",2020,60.2294455066922,0.595505617977528,408,419,-11
"678",2020,60.5571847507331,0.597449908925319,395,473,-78
"679",2020,53.6379018612521,0.612111292962357,323,446,-123
"680",2020,60.3225806451613,0.65582191780822,377,519,-142
"681",2020,68.3823529411765,0.600694444444444,509,369,140
"682",2020,64.0468227424749,0.651122625215889,384,464,-80
"683",2020,64.8601398601399,0.617056856187291,451,362,89
"684",2020,58.1954887218045,0.670289855072464,306,492,-186
"685",2020,64.0243902439024,0.592529711375212,473,362,111
"686",2020,63.843648208469,0.579298831385643,372,296,76
"687",2020,62.5757575757576,0.596491228070175,384,426,-42
"688",2020,64.1739130434783,0.613598673300166,434,478,-44
"689",2020,62.2895622895623,0.587328767123288,404,338,66
"690",2020,62.432915921288,0.635879218472469,430,475,-45
"691",2020,59.453781512605,0.642857142857143,326,353,-27
"692",2020,67.2727272727273,0.550413223140496,482,337,145
"693",2020,56.414762741652,0.627831715210356,280,357,-77
"694",2020,53.9741219963032,0.661392405063291,243,457,-214
"695",2020,50,0.630849220103986,334,418,-84
"696",2020,63.4074074074074,0.512027491408935,416,312,104
"697",2020,63.3986928104575,0.625,459,371,88
"698",2020,60.6209150326797,0.601410934744268,376,390,-14
"699",2020,63.4674922600619,0.638680659670165,492,355,137
"700",2020,61.598440545809,0.647779479326187,491,439,52
"701",2020,59.480122324159,0.571923743500867,335,329,6
"702",2021,65.5608214849921,0.608623548922057,449,366,83
"703",2021,61.4006514657981,0.652754590984975,313,459,-146
"704",2021,59.2814371257485,0.604261796042618,387,392,-5
"705",2021,60.4956268221574,0.516521739130435,483,289,194
"706",2021,53.2924961715161,0.605026929982046,304,404,-100
"707",2021,55.2412645590682,0.598095238095238,311,407,-96
"708",2021,62.9508196721311,0.62780269058296,460,376,84
"709",2021,56.2390158172232,0.58908507223114,349,371,-22
"710",2021,64.8175182481752,0.553191489361703,530,358,172
"711",2021,60.7204116638079,0.568333333333333,335,322,13
"712",2021,62.8571428571429,0.624347826086957,325,467,-142
"713",2021,64.32,0.587596899224806,450,371,79
"714",2021,60.2040816326531,0.626943005181347,280,452,-172
"715",2021,58.1687612208258,0.615141955835962,451,365,86
"716",2021,56.5830721003135,0.655652173913043,253,457,-204
"717",2021,63.6363636363636,0.625585023400936,480,364,116
"718",2021,63.3385335413416,0.619047619047619,460,372,88
"719",2021,62.2191011235955,0.6,474,459,15
"720",2021,64.2215568862275,0.623052959501558,374,439,-65
"721",2021,61.5853658536585,0.573846153846154,341,373,-32
"722",2021,62.9746835443038,0.591445427728614,425,426,-1
"723",2021,64.5390070921986,0.553819444444444,462,303,159
"724",2021,53.9594843462247,0.577464788732394,364,335,29
"725",2021,55.8028616852147,0.625194401244168,258,416,-158
"726",2021,54.0909090909091,0.646774193548387,310,504,-194
"727",2021,58.2542694497154,0.660743134087238,444,385,59
"728",2021,60.3693181818182,0.573505654281098,343,398,-55
"729",2021,59.7785977859779,0.639249639249639,395,366,29
"730",2021,62.8205128205128,0.625210084033614,427,365,62
"731",2021,65.3386454183267,0.611263736263736,511,353,158
"732",2021,61.6838487972509,0.585185185185185,419,354,65
"733",2021,59.9326599326599,0.626959247648903,335,434,-99
"734",2022,60.7293127629734,0.656101426307448,340,449,-109
"735",2022,57.1111111111111,0.639175257731959,365,386,-21
"736",2022,57.4712643678161,0.613707165109034,350,315,35
"737",2022,59.4728171334432,0.592471358428805,455,286,169
"738",2022,54.3788187372709,0.622764227642276,347,374,-27
"739",2022,50.7972665148064,0.643426294820717,326,463,-137
"740",2022,63.5258358662614,0.563356164383562,418,322,96
"741",2022,57.7586206896552,0.567567567567567,361,381,-20
"742",2022,60.8919382504288,0.572139303482587,467,342,125
"743",2022,54.416403785489,0.611544461778471,287,359,-72
"744",2022,62.5816993464052,0.584437086092715,453,427,26
"745",2022,61.1764705882353,0.612085769980507,370,371,-1
"746",2022,56.7741935483871,0.6,289,420,-131
"747",2022,59.6701649175412,0.620748299319728,289,427,-138
"748",2022,62.7388535031847,0.600624024960998,404,350,54
"749",2022,63.9705882352941,0.603550295857988,496,369,127
"750",2022,59.0136054421768,0.632377740303541,307,384,-77
"751",2022,64.6666666666667,0.56672760511883,391,384,7
"752",2022,57.5320512820513,0.643548387096774,395,418,-23
"753",2022,59.3548387096774,0.625563909774436,397,399,-2
"754",2022,62.2222222222222,0.621951219512195,424,427,-3
"755",2022,61.4065180102916,0.558282208588957,364,347,17
"756",2022,61.4545454545455,0.550427350427351,330,345,-15
"757",2022,60.8084358523726,0.57495881383855,365,371,-6
"758",2022,53.3632286995516,0.577371048252912,296,316,-20
"759",2022,60.3448275862069,0.56,477,344,133
"760",2022,59.672131147541,0.572413793103448,308,346,-38
"761",2022,64.3548387096774,0.578414839797639,407,401,6
"762",2022,62.2467771639042,0.608763693270736,450,277,173
"763",2022,64.3041237113402,0.592833876221498,313,358,-45
"764",2022,56.4356435643564,0.615708274894811,298,359,-61
"765",2022,56.67215815486,0.554954954954955,321,343,-22
